trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,L,100,,0.317,RightResponse,incorrect,True,4.0
1,0,L,0,,0.262,RightResponse,incorrect,True,4.0
2,0,L,50,,0.311,RightResponse,incorrect,True,4.0
3,0,R,100,,0.256,RightResponse,correct,True,7.0
4,0,L,200,,0.398,RightResponse,incorrect,True,4.0
5,0,L,0,,0.21,LeftResponse,correct,True,7.0
6,0,R,100,,0.304,RightResponse,correct,True,6.0
7,0,R,400,,0.267,RightResponse,correct,True,4.0
8,0,R,200,,0.264,RightResponse,correct,True,7.0
9,0,R,50,,0.298,LeftResponse,incorrect,True,7.0
10,0,R,0,,0.269,RightResponse,correct,True,6.0
11,0,L,0,,0.391,RightResponse,incorrect,True,5.0
12,0,R,50,,0.389,RightResponse,correct,True,10.0
13,0,R,100,,0.214,RightResponse,correct,True,5.0
14,0,L,400,,0.222,RightResponse,incorrect,True,3.0
15,0,R,50,,0.252,RightResponse,correct,True,9.0
16,0,L,400,,0.344,RightResponse,incorrect,True,6.0
17,0,R,0,,0.204,RightResponse,correct,True,8.0
18,0,L,50,,0.215,RightResponse,incorrect,True,8.0
19,0,L,400,,0.385,RightResponse,incorrect,True,9.0
20,0,R,400,,0.316,RightResponse,correct,True,12.0
21,0,L,200,,0.304,LeftResponse,correct,True,6.0
22,0,L,50,,0.336,LeftResponse,correct,True,11.0
23,0,L,100,,0.325,RightResponse,incorrect,True,4.0
24,0,R,200,,0.395,RightResponse,correct,True,5.0
25,0,R,0,,0.33,RightResponse,correct,True,7.0
26,0,R,50,,0.282,invalid,invalid,True,10.0
27,0,L,200,,0.225,RightResponse,incorrect,True,4.0
28,0,R,400,,0.352,RightResponse,correct,True,11.0
29,0,R,200,,0.2,LeftResponse,incorrect,True,7.0
30,0,L,50,,0.302,RightResponse,incorrect,True,10.0
31,0,L,400,,0.296,RightResponse,incorrect,True,10.0
32,0,L,200,,0.28,RightResponse,incorrect,True,10.0
33,0,R,100,,0.396,RightResponse,correct,True,7.0
34,0,L,0,,0.229,RightResponse,incorrect,True,6.0
35,0,L,100,,0.253,RightResponse,incorrect,True,6.0
36,0,R,400,,0.226,RightResponse,correct,True,13.0
37,0,R,0,,0.272,RightResponse,correct,True,9.0
38,0,L,100,,0.25,RightResponse,incorrect,True,9.0
39,0,R,200,,0.392,RightResponse,correct,True,13.0
40,1,R,100,,0.303,LeftResponse,incorrect,True,12.0
41,1,L,100,,0.238,RightResponse,incorrect,True,15.0
42,1,L,50,,0.242,LeftResponse,correct,True,13.0
43,1,L,50,,0.233,LeftResponse,correct,True,12.0
44,1,L,100,,0.373,LeftResponse,correct,True,18.0
45,1,R,400,,0.284,LeftResponse,incorrect,True,12.0
46,1,L,200,,0.287,RightResponse,incorrect,True,12.0
47,1,L,100,,0.317,LeftResponse,correct,True,17.0
48,1,L,0,,0.283,RightResponse,incorrect,True,8.0
49,1,L,400,,0.25,LeftResponse,correct,True,15.0
50,1,R,50,,0.366,LeftResponse,incorrect,True,11.0
51,1,R,0,,0.397,LeftResponse,incorrect,True,11.0
52,1,R,400,,0.369,LeftResponse,incorrect,True,14.0
53,1,R,400,,0.324,LeftResponse,incorrect,True,17.0
54,1,R,0,,0.337,LeftResponse,incorrect,True,14.0
55,1,R,50,,0.244,LeftResponse,incorrect,True,14.0
56,1,R,100,,0.283,LeftResponse,incorrect,True,16.0
57,1,L,100,,0.29,RightResponse,incorrect,True,19.0
58,1,R,200,,0.266,LeftResponse,incorrect,True,15.0
59,1,R,0,,0.358,LeftResponse,incorrect,True,17.0
60,1,R,200,,0.319,LeftResponse,incorrect,True,18.0
61,1,L,0,,0.322,LeftResponse,correct,True,20.0
62,1,L,200,,0.326,LeftResponse,correct,True,21.0
63,1,L,400,,0.241,LeftResponse,correct,True,20.0
64,1,R,100,,0.303,LeftResponse,incorrect,True,22.0
65,1,L,400,,0.224,LeftResponse,correct,True,19.0
66,1,L,200,,0.283,LeftResponse,correct,True,20.0
67,1,R,400,,0.332,LeftResponse,incorrect,True,18.0
68,1,R,0,,0.274,LeftResponse,incorrect,True,19.0
69,1,L,0,,0.233,LeftResponse,correct,True,22.0
70,1,L,0,,0.282,LeftResponse,correct,True,21.0
71,1,R,50,,0.385,LeftResponse,incorrect,True,17.0
72,1,R,200,,0.242,LeftResponse,incorrect,True,19.0
73,1,L,50,,0.386,LeftResponse,correct,True,20.0
74,1,L,50,,0.351,LeftResponse,correct,True,19.0
75,1,L,400,,0.329,LeftResponse,correct,True,21.0
76,1,R,100,,0.237,LeftResponse,incorrect,True,25.0
77,1,L,200,,0.284,LeftResponse,correct,True,22.0
78,1,R,50,,0.398,LeftResponse,incorrect,True,18.0
79,1,R,200,,0.282,LeftResponse,incorrect,True,21.0
80,2,R,50,,0.254,LeftResponse,incorrect,True,21.0
81,2,R,400,,0.365,LeftResponse,incorrect,True,20.0
82,2,L,0,,0.252,LeftResponse,correct,True,20.0
83,2,L,100,,0.226,LeftResponse,correct,True,28.0
84,2,L,400,,0.284,LeftResponse,correct,True,23.0
85,2,L,200,,0.32,LeftResponse,correct,True,24.0
86,2,L,0,,0.319,LeftResponse,correct,True,19.0
87,2,R,50,,0.285,LeftResponse,incorrect,True,24.0
88,2,L,50,,0.332,LeftResponse,correct,True,27.0
89,2,L,50,,0.376,LeftResponse,correct,True,26.0
90,2,R,200,,0.285,LeftResponse,incorrect,True,23.0
91,2,L,200,,0.356,LeftResponse,correct,True,26.0
92,2,R,100,,0.363,RightResponse,correct,True,27.0
93,2,L,50,,0.296,LeftResponse,correct,True,25.0
94,2,R,400,,0.254,RightResponse,correct,True,22.0
95,2,L,0,,0.399,LeftResponse,correct,True,18.0
96,2,R,100,,0.372,LeftResponse,incorrect,True,26.0
97,2,R,400,,0.232,LeftResponse,incorrect,True,21.0
98,2,R,0,,0.266,RightResponse,correct,True,17.0
99,2,R,50,,0.323,invalid,invalid,True,24.0
100,2,R,200,,0.369,LeftResponse,incorrect,True,25.0
101,2,L,100,,0.299,LeftResponse,correct,True,29.0
102,2,R,200,,0.279,RightResponse,correct,True,28.0
103,2,R,200,,0.341,RightResponse,correct,True,27.0
104,2,L,400,,0.302,LeftResponse,correct,True,24.0
105,2,L,0,,0.261,RightResponse,incorrect,True,16.0
106,2,L,50,,0.269,LeftResponse,correct,True,24.0
107,2,L,400,,0.349,RightResponse,incorrect,True,23.0
108,2,L,100,,0.215,LeftResponse,correct,True,28.0
109,2,L,200,,0.244,LeftResponse,correct,True,26.0
110,2,R,100,,0.214,RightResponse,correct,True,27.0
111,2,L,400,,0.213,LeftResponse,correct,True,26.0
112,2,L,200,,0.225,RightResponse,incorrect,True,25.0
113,2,L,100,,0.306,LeftResponse,correct,True,26.0
114,2,R,50,,0.364,LeftResponse,incorrect,True,23.0
115,2,R,100,,0.339,invalid,invalid,True,25.0
116,2,R,400,,0.318,RightResponse,correct,True,25.0
117,2,R,0,,0.364,RightResponse,correct,True,19.0
118,2,R,0,,0.256,LeftResponse,incorrect,True,18.0
119,2,R,0,,0.396,LeftResponse,incorrect,True,21.0
120,3,L,400,,0.221,LeftResponse,correct,True,24.0
121,3,R,0,,0.347,RightResponse,correct,True,24.0
122,3,L,100,,0.255,LeftResponse,correct,True,25.0
123,3,R,0,,0.233,RightResponse,correct,True,23.0
124,3,R,0,,0.375,RightResponse,correct,True,22.0
125,3,L,200,,0.371,LeftResponse,correct,True,28.0
126,3,R,50,,0.394,RightResponse,correct,True,26.0
127,3,L,200,,0.243,LeftResponse,correct,True,27.0
128,3,L,0,,0.232,LeftResponse,correct,True,21.0
129,3,L,100,,0.257,LeftResponse,correct,True,24.0
130,3,R,100,,0.211,RightResponse,correct,True,23.0
131,3,L,100,,0.241,LeftResponse,correct,True,22.0
132,3,R,100,,0.327,RightResponse,correct,True,21.0
133,3,L,200,,0.321,LeftResponse,correct,True,26.0
134,3,L,400,,0.296,LeftResponse,correct,True,23.0
135,3,R,100,,0.261,invalid,invalid,True,20.0
136,3,R,400,,0.28,RightResponse,correct,True,22.0
137,3,R,0,,0.372,LeftResponse,incorrect,True,20.0
138,3,R,200,,0.291,RightResponse,correct,True,25.0
139,3,L,400,,0.344,LeftResponse,correct,True,21.0
140,3,R,100,,0.254,RightResponse,correct,True,20.0
141,3,L,400,,0.221,LeftResponse,correct,True,20.0
142,3,R,50,,0.331,RightResponse,correct,True,25.0
143,3,L,50,,0.261,LeftResponse,correct,True,24.0
144,3,R,50,,0.295,RightResponse,correct,True,23.0
145,3,L,50,,0.232,LeftResponse,correct,True,22.0
146,3,R,200,,0.281,RightResponse,correct,True,24.0
147,3,L,0,,0.221,LeftResponse,correct,True,23.0
148,3,L,50,,0.273,LeftResponse,correct,True,21.0
149,3,L,0,,0.22,RightResponse,incorrect,True,22.0
150,3,L,50,,0.395,LeftResponse,correct,True,20.0
151,3,R,200,,0.313,LeftResponse,incorrect,True,23.0
152,3,L,200,,0.377,LeftResponse,correct,True,26.0
153,3,L,100,,0.309,LeftResponse,correct,True,19.0
154,3,R,50,,0.344,LeftResponse,incorrect,True,19.0
155,3,R,400,,0.266,LeftResponse,incorrect,True,19.0
156,3,L,0,,0.27,LeftResponse,correct,True,25.0
157,3,R,200,,0.289,RightResponse,correct,True,25.0
158,3,R,400,,0.22,LeftResponse,incorrect,True,22.0
159,3,R,400,,0.382,invalid,invalid,True,25.0
160,4,R,400,,0.354,LeftResponse,incorrect,True,25.0
161,4,R,200,,0.369,RightResponse,correct,True,24.0
162,4,R,0,,0.284,LeftResponse,incorrect,True,24.0
163,4,L,0,,0.331,LeftResponse,correct,True,27.0
164,4,L,400,,0.33,LeftResponse,correct,True,28.0
165,4,R,200,,0.305,RightResponse,correct,True,23.0
166,4,L,50,,0.228,LeftResponse,correct,True,22.0
167,4,L,400,,0.278,LeftResponse,correct,True,27.0
168,4,L,100,,0.24,LeftResponse,correct,True,18.0
169,4,L,100,,0.208,LeftResponse,correct,True,17.0
170,4,R,100,,0.333,RightResponse,correct,True,16.0
171,4,L,50,,0.279,LeftResponse,correct,True,21.0
172,4,L,0,,0.286,LeftResponse,correct,True,26.0
173,4,L,100,,0.31,LeftResponse,correct,True,15.0
174,4,L,50,,0.224,LeftResponse,correct,True,20.0
175,4,L,100,,0.269,LeftResponse,correct,True,14.0
176,4,L,0,,0.252,LeftResponse,correct,True,25.0
177,4,L,50,,0.375,LeftResponse,correct,True,19.0
178,4,L,200,,0.329,LeftResponse,correct,True,22.0
179,4,R,50,,0.235,LeftResponse,incorrect,True,18.0
180,4,L,200,,0.227,LeftResponse,correct,True,21.0
181,4,L,200,,0.259,LeftResponse,correct,True,20.0
182,4,R,400,,0.396,LeftResponse,incorrect,True,26.0
183,4,R,400,,0.224,RightResponse,correct,True,29.0
184,4,R,100,,0.301,RightResponse,correct,True,13.0
185,4,L,200,,0.314,LeftResponse,correct,True,19.0
186,4,L,0,,0.308,RightResponse,incorrect,True,24.0
187,4,L,400,,0.282,LeftResponse,correct,True,28.0
188,4,R,100,,0.208,LeftResponse,incorrect,True,12.0
189,4,R,0,,0.298,RightResponse,correct,True,27.0
190,4,R,400,,0.368,RightResponse,correct,True,27.0
191,4,L,400,,0.223,LeftResponse,correct,True,26.0
192,4,R,100,,0.344,RightResponse,correct,True,15.0
193,4,R,200,,0.272,RightResponse,correct,True,18.0
194,4,R,0,,0.337,RightResponse,correct,True,26.0
195,4,R,0,,0.372,RightResponse,correct,True,25.0
196,4,R,200,,0.335,RightResponse,correct,True,17.0
197,4,R,50,,0.267,RightResponse,correct,True,21.0
198,4,R,50,,0.258,RightResponse,correct,True,20.0
199,4,R,50,,0.327,RightResponse,correct,True,19.0
200,5,R,200,,0.291,RightResponse,correct,True,16.0
201,5,R,50,,0.371,RightResponse,correct,True,18.0
202,5,R,400,,0.201,RightResponse,correct,True,25.0
203,5,L,200,,0.343,RightResponse,incorrect,True,15.0
204,5,R,200,,0.336,RightResponse,correct,True,18.0
205,5,L,50,,0.322,RightResponse,incorrect,True,17.0
206,5,L,0,,0.234,RightResponse,incorrect,True,24.0
207,5,R,200,,0.277,RightResponse,correct,True,17.0
208,5,L,0,,0.389,RightResponse,incorrect,True,27.0
209,5,R,0,,0.367,invalid,invalid,True,30.0
210,5,L,50,,0.335,RightResponse,incorrect,True,20.0
211,5,R,200,,0.352,RightResponse,correct,True,16.0
212,5,R,100,,0.331,RightResponse,correct,True,14.0
213,5,L,400,,0.281,RightResponse,incorrect,True,24.0
214,5,L,100,,0.298,RightResponse,incorrect,True,13.0
