trialIndex,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,L,100,,0.206,RightResponse,incorrect,True,8.0
1,0,R,0,,0.391,LeftResponse,incorrect,True,8.0
2,0,L,400,,0.372,RightResponse,incorrect,True,8.0
3,0,R,100,,0.304,RightResponse,correct,True,11.0
4,0,L,200,,0.326,RightResponse,incorrect,True,8.0
5,0,R,100,,0.215,RightResponse,correct,True,10.0
6,0,R,200,,0.365,NoResponse,incorrect,True,11.0
7,0,R,0,,0.315,RightResponse,correct,True,11.0
8,0,L,100,,0.346,RightResponse,incorrect,True,9.0
9,0,R,50,,0.312,LeftResponse,incorrect,True,8.0
10,0,L,200,,0.214,RightResponse,incorrect,True,14.0
11,0,R,0,,0.236,RightResponse,correct,True,10.0
12,0,R,200,,0.338,RightResponse,correct,True,17.0
13,0,L,50,,0.201,RightResponse,incorrect,True,11.0
14,0,R,400,,0.323,RightResponse,correct,True,11.0
15,0,L,0,,0.358,LeftResponse,correct,True,9.0
16,0,L,0,,0.247,LeftResponse,correct,True,8.0
17,0,R,50,,0.328,RightResponse,correct,True,14.0
18,0,L,0,,0.397,RightResponse,incorrect,True,7.0
19,0,R,400,,0.262,invalid,invalid,True,10.0
20,0,L,200,,0.267,RightResponse,incorrect,True,16.0
21,0,L,400,,0.212,RightResponse,incorrect,True,10.0
22,0,R,50,,0.343,invalid,invalid,True,13.0
23,0,L,0,,0.215,RightResponse,incorrect,True,10.0
24,0,R,0,,0.309,RightResponse,correct,True,13.0
25,0,R,200,,0.299,RightResponse,correct,True,19.0
26,0,L,100,,0.269,RightResponse,incorrect,True,12.0
27,0,L,50,,0.366,RightResponse,incorrect,True,13.0
28,0,R,100,,0.234,RightResponse,correct,True,15.0
29,0,R,200,,0.261,RightResponse,correct,True,18.0
30,0,L,50,,0.341,LeftResponse,correct,True,16.0
31,0,R,400,,0.341,RightResponse,correct,True,13.0
32,0,L,100,,0.207,LeftResponse,correct,True,14.0
33,0,L,50,,0.348,RightResponse,incorrect,True,15.0
34,0,R,400,,0.311,RightResponse,correct,True,12.0
35,0,L,200,,0.324,LeftResponse,correct,True,17.0
36,0,R,50,,0.272,RightResponse,correct,True,18.0
37,0,L,400,,0.237,RightResponse,incorrect,True,11.0
38,0,L,400,,0.396,LeftResponse,correct,False,14.0
39,0,R,100,,0.371,RightResponse,correct,True,13.0
40,1,R,0,,0.227,RightResponse,correct,True,12.0
41,1,L,0,,0.365,LeftResponse,correct,True,11.0
42,1,L,0,,0.295,RightResponse,incorrect,True,10.0
43,1,R,400,,0.329,LeftResponse,incorrect,True,14.0
44,1,L,0,,0.317,LeftResponse,correct,True,13.0
45,1,R,0,,0.218,RightResponse,correct,True,12.0
46,1,R,100,,0.247,RightResponse,correct,True,12.0
47,1,R,400,,0.361,RightResponse,correct,True,17.0
48,1,L,50,,0.331,LeftResponse,correct,True,17.0
49,1,R,50,,0.274,RightResponse,correct,True,16.0
50,1,R,100,,0.209,LeftResponse,incorrect,True,11.0
51,1,L,200,,0.206,LeftResponse,correct,True,16.0
52,1,L,50,,0.23,LeftResponse,correct,True,15.0
53,1,R,100,,0.368,LeftResponse,incorrect,True,14.0
54,1,L,100,,0.266,LeftResponse,correct,True,17.0
55,1,R,200,,0.293,LeftResponse,incorrect,True,15.0
56,1,R,0,,0.267,RightResponse,correct,True,11.0
57,1,L,200,,0.364,LeftResponse,correct,True,18.0
58,1,L,50,,0.204,LeftResponse,correct,True,14.0
59,1,L,50,,0.381,LeftResponse,correct,True,13.0
60,1,R,400,,0.234,RightResponse,correct,True,16.0
61,1,R,200,,0.271,RightResponse,correct,True,17.0
62,1,R,0,,0.253,LeftResponse,incorrect,True,10.0
63,1,R,100,,0.266,RightResponse,correct,True,16.0
64,1,L,200,,0.242,LeftResponse,correct,True,16.0
65,1,R,200,,0.311,invalid,invalid,True,15.0
66,1,L,100,,0.211,LeftResponse,correct,True,15.0
67,1,R,50,,0.258,RightResponse,correct,True,12.0
68,1,L,0,,0.336,RightResponse,incorrect,True,13.0
69,1,L,400,,0.329,LeftResponse,correct,True,15.0
70,1,R,50,,0.392,RightResponse,correct,True,11.0
71,1,R,200,,0.205,LeftResponse,incorrect,True,15.0
72,1,L,400,,0.266,LeftResponse,correct,True,14.0
73,1,R,400,,0.339,LeftResponse,incorrect,True,13.0
74,1,L,200,,0.298,LeftResponse,correct,True,18.0
75,1,L,400,,0.275,LeftResponse,correct,True,16.0
76,1,L,100,,0.28,RightResponse,incorrect,True,14.0
77,1,L,100,,0.217,LeftResponse,correct,True,17.0
78,1,R,50,,0.37,RightResponse,correct,True,10.0
79,1,L,400,,0.385,LeftResponse,correct,True,15.0
80,2,R,200,,0.225,RightResponse,correct,True,17.0
81,2,R,100,,0.398,RightResponse,correct,True,16.0
82,2,L,50,,0.303,LeftResponse,correct,True,9.0
83,2,L,400,,0.282,LeftResponse,correct,True,14.0
84,2,L,200,,0.254,LeftResponse,correct,True,16.0
85,2,R,400,,0.261,LeftResponse,incorrect,True,13.0
86,2,L,50,,0.35,LeftResponse,correct,True,8.0
87,2,R,100,,0.372,RightResponse,correct,True,15.0
88,2,R,200,,0.33,RightResponse,correct,True,15.0
89,2,R,50,,0.338,LeftResponse,incorrect,False,7.0
90,2,R,400,,0.347,RightResponse,correct,True,16.0
91,2,L,400,,0.358,LeftResponse,correct,True,15.0
92,2,R,400,,0.313,LeftResponse,incorrect,True,14.0
93,2,R,0,,0.271,RightResponse,correct,True,16.0
94,2,R,50,,0.358,RightResponse,correct,True,7.0
95,2,R,200,,0.211,LeftResponse,incorrect,True,14.0
96,2,L,100,,0.249,LeftResponse,correct,True,14.0
97,2,R,0,,0.354,RightResponse,correct,True,15.0
98,2,R,0,,0.323,RightResponse,correct,True,14.0
99,2,L,200,,0.284,LeftResponse,correct,True,17.0
100,2,L,0,,0.377,RightResponse,incorrect,True,13.0
101,2,L,200,,0.274,LeftResponse,correct,True,16.0
102,2,L,50,,0.259,RightResponse,incorrect,True,6.0
103,2,L,100,,0.206,LeftResponse,correct,True,13.0
